element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_10,52,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR4,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,14163.145048246655,-190.1583796376,0.0,0.0,35.898611357403524,2.494645511911872,793.6505717073296,1.800107255844832e-06
Element_11,53,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR4,Structural walls,Steel reinforcement,"Steel, reinforcing rod",142771,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,8657.067500638768,-43.687926,0.0,0.0,36.836675748580944,1.1745296427838885,481.9923973961386,-3.4346542010006646e-05
Element_12,31,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,1145.002217612145,-8.99263725,0.0,0.0,4.4985560646684,0.20680696900148998,66.98472490081951,1.4237167878094441e-05
Element_13,32,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,"Stone slab, granite",624440,"Kaleidoscope Calculator, Payette","4"" granite veneer",A5: Construction,39173.67990409512,-18.73319999999989,0.0,0.0,381.71663027623043,14.88087507611344,6824.326083862394,1.8615858767030002e-05
Element_14,33,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,Mortar type S,22658,"Kaleidoscope Calculator, Payette",Type S mortar,A5: Construction,1037.044357884216,-14.614409999999992,0.0,0.0,2.53135402217472,0.17389744971019203,62.244572440605594,8.016998377247521e-07
Element_15,34,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Support,Galvanized steel,12117,"Kaleidoscope Calculator, Payette",Galvanized steel shelf angle with knife plate,A5: Construction,3260.928495421338,-60.82734000000001,0.0,0.0,17.279339268108963,0.752735027806356,263.22092314349584,7.123702003335992e-05
Element_16,35,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Insulation,"Mineral wool, low density, NAIMA - EPD",9412,"Kaleidoscope Calculator, Payette","4"" Mineral wool insulation",A5: Construction,1500.112526515616,-76.04896000000001,0.0,0.0,10.82596538646272,0.27476063087699204,63.553804982345596,3.6740539394945556e-05
Element_17,36,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,577.047684621592,2.1500799999999987,0.0,0.0,2.6891458172166405,0.14776819350430398,40.19589992736721,1.6800672104402403e-07
Element_18,37,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,2527.533594850572,-94.41432000000002,0.0,0.0,10.63205406625824,0.952885022615064,153.07933718828522,8.913005586762908e-05
Element_19,38,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,129.383750921288,2.5450000000000004,0.0,0.0,0.49876575151296,0.02617428133825598,9.820708236040801,2.9939562071336e-08
Element_20,39,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,1506.9020619014875,-3.6772800000000094,0.0,0.0,2.86046723949696,0.17249142397065598,72.8295861838608,1.0842166401387357e-06
Element_21,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,790.7874460226001,4.993299999999999,0.0,0.0,5.893795091392,0.2581632865812,81.04712386966001,4.6666019649470006e-07
Element_22,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A5: Construction,5366.575795416108,-66.27348,0.0,0.0,14.96724928616736,1.513286485443096,211.5297274937028,3.84376780572876e-07
Element_23,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A5: Construction,4509.04765311375,-162.1281,0.0,0.0,17.390259765899998,1.5611386009274997,209.42610301012502,0.0002053565984565075
