element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_10,88,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural framing: girders,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",57373,Calculated from takeoff from Revit,C2-C4: End-of-life,28457.007999999998,38095.672,0,0,255.88358000000002,66.55268,860.5949999999999,5.3414263e-10
Element_11,89,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural columns,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",94307,Calculated from takeoff from Revit,C2-C4: End-of-life,46776.272,62619.84799999999,0,0,420.60922000000005,109.39612,1414.605,8.7799817e-10
Element_12,90,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,C2-C4: End-of-life,44033.8756,0.0,0,0,99.977658,5.0699052799999995,1988.62664,3.97725328e-09
Element_13,91,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",142771,Calculated from takeoff from Revit,C2-C4: End-of-life,1913.1314,-28.554200000000076,0,0,8.709031,0.44116239,172.75290999999999,3.4693353e-10
Element_14,6,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Insulation,"3.5"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,374.7968,-6.692800000000018,0,0,1.698298,0.08616979999999999,33.71498,6.768094e-11
Element_15,7,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,13.4176,-0.2545749999999997,0,0,0.06094825,0.00308485,1.2084825,2.4259499999999998e-12
Element_16,8,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,Enamel paint,"Paint, enamel, solvent based",661,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,9.7828,0.0,0,0,0.151369,0.0579036,1.26912,1.76487e-12
Element_17,9,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,Formed steel sheet,"Steel, sheet",11388,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,9.725352,-0.18220800000000073,0,0,0.04418544,0.002243436,0.8757372,1.7537519999999998e-12
Element_18,10,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,Galvanized steel support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,54.1226,-0.8078000000000021,0,0,0.246379,0.01248051,4.8871899999999995,9.81477e-12
Element_19,11,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,1372.8512,-24.515200000000064,0,0,6.220732,0.3156332,123.49531999999999,2.4790996e-10
Element_20,12,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,Stainless steel fasteners,"Fasteners, stainless steel",323,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,0.289408,-0.005490999999999993,0,0,0.00131461,6.653799999999999e-05,0.0260661,5.2326e-14
Element_21,13,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,301.0112,-5.375200000000014,0,0,1.363957,0.0692057,27.077569999999998,5.435671e-11
Element_22,14,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,1355.6928,-24.208800000000064,0,0,6.142983,0.3116883,121.95182999999999,2.4481149e-10
Element_23,15,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Thermal break,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,1.1520000000000001,-0.01920000000000005,0,0,0.017856,0.006825599999999999,0.14976,2.0832000000000002e-13
Element_24,16,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,22.8032,0.0,0,0,0.103327,0.0052426999999999994,2.0512699999999997,4.11781e-12
Element_25,0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing: double pane IGU,Glazing,Double pane IGU,"Glazing, double, insulated (air)",35343,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",C2-C4: End-of-life,1583.3663999999999,-28.274400000000075,0,0,7.174629,0.3640329,142.43229,2.8592487e-10
Element_26,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,C2-C4: End-of-life,485.1392,-8.663200000000023,0,0,7.526155,2.869685,63.133070000000004,8.760661e-11
Element_27,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,C2-C4: End-of-life,437.024,-7.804000000000021,0,0,6.779725,2.585075,56.87165,7.891795e-11
