element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),Assembly,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_10,38,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",41074,Calculated from takeoff from Revit,Structural framing: girders,B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_11,39,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",121621,Calculated from takeoff from Revit,Structural columns,B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_12,40,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,Structural walls,B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_13,41,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",142771,Calculated from takeoff from Revit,Structural walls,B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
Element_14,61,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Insulation,"3.5"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,29334.754646223137,-1487.14016,0.0,0.0,211.7021442105011,5.3729540622792324,1242.7969522535775,0.000718462575087161
Element_15,62,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,78623.48560936729,-617.4944244999999,0.0,0.0,308.9008497738968,14.20074520476898,4599.6177765229395,0.0009776188609624849
Element_16,63,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Support,Galvanized steel backer tray,Zinc coating (galvanized) for steel G60,425,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,12007.8321230659,186.25199999999998,0.0,0.0,44.975753713528,2.2995691749557996,673.2493212256901,4.904795418247999e-07
Element_17,64,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Exterior finish,"3/4"" Brick","Brick, generic",74168,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,54222.1776688583,-46.725839999999714,0.0,0.0,123.63667630906369,6.645329053362049,2579.925153749127,3.674376156965069e-05
Element_18,65,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Exterior finish,Type S mortar,Mortar type S,11329,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,7950.673410445656,-112.04380999999995,0.0,0.0,19.40704750333952,1.3332137811114722,477.2083887113097,6.146365422556432e-06
Element_19,66,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Support,"Steel, sheet","Steel, sheet",16759,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,89435.26856646422,-369.2879168,0.0,0.0,352.04121860577476,16.20245473787019,5258.2368606186055,0.0011161647670197162
Element_20,67,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Support,Galvanized steel support system,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,23913.475633089816,-446.06716,0.0,0.0,126.71515463279904,5.5200568705799435,1930.2867697189695,0.0005224048135779728
Element_21,68,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,12695.049061675023,47.30175999999997,0.0,0.0,59.161207978766086,3.250900257094687,884.3097984020784,3.6961478629685286e-06
Element_22,69,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,38755.5151210421,-1447.6862400000002,0.0,0.0,163.02482901595968,14.610903680097648,2347.216503553707,0.0013666608566369792
Element_23,70,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,2846.442520268336,55.99000000000001,0.0,0.0,10.97284653328512,0.5758341894416313,216.0555811928976,6.58670365569392e-07
Element_24,71,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,23105.83161582281,-56.38496000000015,0.0,0.0,43.860497672286726,2.6448685008833914,1116.7203214858655,1.662465514879395e-05
Element_25,72,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Thermal break,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Rainscreen: thin brick,B2-B5: Replacement,RICS Replacement Rates,550.18121485824,1.9756799999999999,0.0,0.0,1.0674489950208,0.0870814580428796,429.887489923584,1.5509299091328e-07
Element_26,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Glazing: triple pane IGU,B2-B5: Replacement,RICS Replacement Rates,79869.5320482826,504.32329999999985,0.0,0.0,595.273304230592,26.0744919447012,8185.759510835661,4.71326798459647e-05
Element_27,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM roofing,B2-B5: Replacement,RICS Replacement Rates,82287.49552971366,-1016.1933600000001,0.0,0.0,229.49782238789953,23.203726110127473,3243.4558215701095,5.893777302117432e-06
Element_28,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,EPDM roofing,B2-B5: Replacement,RICS Replacement Rates,69138.7306810775,-2485.9642,0.0,0.0,266.6506497438,23.937458547555,3211.20024615525,0.0031488011763331
