element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_11,77,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR6,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",142771,Calculated from takeoff from Revit,A4: Transportation,13963.175287958938,0.0,0.0,0.0,71.3013206193648,4.15924370279628,2287.584036537954,8.437322939958169e-05
Element_12,40,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO5,Insulated metal panel,Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",A4: Transportation,1464.5729870715,0.0,0.0,0.0,7.4786705722799995,0.436255783383,239.94068086065,8.849760177198e-06
Element_13,41,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO5,Insulated metal panel,Exterior finish + insulation,Insulated 24 ga. steel sandwich panel with polyurethane foam,"Insulated metal panel (IMP), Kingspan, Laminated metal panel - EPD",29658,"Kaleidoscope Calculator, Payette",A4: Transportation,2485.57736267472,0.0,0.0,0.0,12.6923099370624,0.74038474632864,407.21161048075203,1.501923342552384e-05
Element_14,42,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO5,Insulated metal panel,Exterior finish,Fluoropolymer coating,"Fluoropolymer coating, metal stock",753,"Kaleidoscope Calculator, Payette",A4: Transportation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_15,43,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO5,Insulated metal panel,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",A4: Transportation,49.434309212879995,0.0,0.0,0.0,0.2524305151296,0.014725113382559999,8.098812360408001,2.9870944290336e-07
Element_16,44,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO5,Insulated metal panel,Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",A4: Transportation,1196.0265460099201,0.0,0.0,0.0,6.1073695966464,0.35626322647104,195.94477455907202,7.227054022698239e-06
Element_17,45,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO5,Insulated metal panel,Support,Stainless steel fasteners,"Fasteners, stainless steel",2077,"Kaleidoscope Calculator, Payette",A4: Transportation,314.51852724291996,0.0,0.0,0.0,1.6060520540064,0.09368636981703998,51.527503399372,1.90049493057424e-06
Element_18,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",A4: Transportation,7717.97460226,0.0,0.0,0.0,39.4109341392,2.29897115812,1264.434136966,4.663627206472e-05
Element_19,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,A4: Transportation,422.6527694407201,0.0,0.0,0.0,2.1582269077824003,0.12589656962064003,69.24311329135202,2.5539018408758402e-06
Element_20,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,A4: Transportation,553.393687425,0.0,0.0,0.0,2.8258401060000002,0.16484067284999998,90.66237006749999,3.3439107921000003e-06
