element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential
Element_10,116,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Structural framing: girders,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",31185,Calculated from takeoff from Revit,A4: Transportation,Regionally-Specific Distances,276.02997344999994,0.0,0.0,0.0,4.6925095486499995,0.28983147212249993,161.85393897749998
Element_11,117,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Structural columns,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",71691,Calculated from takeoff from Revit,A4: Transportation,Regionally-Specific Distances,634.56356667,0.0,0.0,0.0,10.78758063339,0.6662917450035,372.08500045650004
Element_12,118,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_13,119,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",142771,Calculated from takeoff from Revit,A4: Transportation,Regionally-Specific Distances,1895.5784194049997,0.0,0.0,0.0,32.224833129885,1.99035734037525,1111.4982550147502
Element_14,0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO1,Curtain wall: steel spandrel,Exterior finish,"Fluoropolymer coating, metal stock","Fluoropolymer coating, metal stock",479,"Kaleidoscope Calculator, Payette",A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_15,1,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO1,Curtain wall: steel spandrel,Insulation,"5"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",10981,"Kaleidoscope Calculator, Payette",A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_16,2,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO1,Curtain wall: steel spandrel,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_17,3,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO1,Curtain wall: steel spandrel,Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",A4: Transportation,Regionally-Specific Distances,198.82389862499997,0.0,0.0,0.0,3.380006276625,0.20876509355625,116.58310419375002
Element_18,4,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO1,Curtain wall: steel spandrel,Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_19,5,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO1,Curtain wall: steel spandrel,Exterior finish + support,Steel curtain wall system,"Stainless steel, extruded, chromium 18/8",31445,"Kaleidoscope Calculator, Payette",A4: Transportation,Regionally-Specific Distances,417.496994475,0.0,0.0,0.0,7.097448906075,0.43837184419874997,244.80505585125005
Element_20,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_21,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Element_22,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,A4: Transportation,Regionally-Specific Distances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
