element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_12,6,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A5: Construction,Enhanced Waste Management,666.6989692323441,-33.79864,0.0,0.0,4.811412368420481,0.12211259232452801,28.2453852784904,1.632869488834457e-05
Element_13,7,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,Enhanced Waste Management,572.5011088060725,-4.496318625,0.0,0.0,2.2492780323342,0.10340348450074499,33.49236245040976,7.118583939047221e-06
Element_14,8,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,"Paint, enamel, solvent based",661,"Kaleidoscope Calculator, Payette",Enamel paint,A5: Construction,Enhanced Waste Management,89.959470883076,0.9914999999999999,0.0,0.0,1.04189907578592,0.017831449837512,64.7063219106316,1.9422763090172e-08
Element_15,9,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Exterior finish,"Steel, sheet",11388,"Kaleidoscope Calculator, Payette",Formed steel sheet,A5: Construction,Enhanced Waste Management,1381.196586955848,-5.7031104,0.0,0.0,5.436760434668161,0.250223156288976,81.20575832893681,1.7237528230178258e-05
Element_16,10,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Galvanized steel support,A5: Construction,Enhanced Waste Management,543.4880825702231,-10.13789,0.0,0.0,2.87988987801816,0.125455837967726,43.870153857249306,1.1872836672226656e-05
Element_17,11,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,Enhanced Waste Management,753.4510309507438,-1.8386400000000047,0.0,0.0,1.43023361974848,0.08624571198532799,36.4147930919304,5.421083200693678e-07
Element_18,12,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Support,"Fasteners, stainless steel",323,"Kaleidoscope Calculator, Payette",Stainless steel fasteners,A5: Construction,Enhanced Waste Management,47.903526296527005,-3.0686372750000004,0.0,0.0,0.5925219048918401,0.06835739909577401,3.2291062576757,2.857863781550994e-06
Element_19,13,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,Enhanced Waste Management,288.523842310796,1.0750399999999993,0.0,0.0,1.3445729086083202,0.07388409675215199,20.097949963683604,8.400336052201202e-08
Element_20,14,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,Enhanced Waste Management,1263.766797425286,-47.20716000000001,0.0,0.0,5.31602703312912,0.476442511307532,76.53966859414261,4.456502793381454e-05
Element_21,15,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,A5: Construction,Enhanced Waste Management,6.54977636736,0.02352,0.0,0.0,0.012707726131200001,0.0010366840243199976,5.117708213376,1.84634512992e-09
Element_22,16,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,Enhanced Waste Management,64.691875460644,1.2725000000000002,0.0,0.0,0.24938287575648,0.01308714066912799,4.9103541180204004,1.4969781035668e-08
Element_23,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,Enhanced Waste Management,395.39372301130004,2.4966499999999994,0.0,0.0,2.946897545696,0.1290816432906,40.523561934830006,2.3333009824735003e-07
Element_24,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A5: Construction,Enhanced Waste Management,2683.287897708054,-33.13674,0.0,0.0,7.48362464308368,0.756643242721548,105.7648637468514,1.92188390286438e-07
Element_25,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A5: Construction,Enhanced Waste Management,2254.523826556875,-81.06405,0.0,0.0,8.695129882949999,0.7805693004637498,104.71305150506251,0.00010267829922825376
