element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_10,24,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Normalweight Concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,End-of-life: C2-C4,35227.1569,0.0,,79.9822545,4.05593072,1590.90386,3.18180772e-09
Element_11,25,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",65267,Calculated from takeoff from Revit,End-of-life: C2-C4,874.5778,-13.053400000000034,,3.981287,0.20167503,78.97306999999999,1.5859881e-10
Element_12,50,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,"3/4"" Brick","Brick, generic",74168,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1490.7768,-22.250399999999864,,6.786372,0.34413952,134.98576,2.6997152e-10
Element_13,51,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,Type S Mortar,Mortar type S,11329,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,227.7129,-3.3986999999999794,,1.0366035,0.05256656,20.61878,4.123756e-11
Element_14,52,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Galvanized Steel Backer Tray,Zinc coating (galvanized) for steel G60,425,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,19.04,-0.3400000000000009,,0.086275,0.0043774999999999994,1.71275,3.4382500000000002e-12
Element_15,53,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,"Steel, Sheet","Steel, sheet",16759,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,14.312186,-0.26814400000000105,,0.06502492,0.0033015230000000002,1.2887671,2.5808859999999996e-12
Element_16,54,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Galvanized Steel Support System,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,54.1226,-0.8078000000000021,,0.246379,0.01248051,4.8871899999999995,9.81477e-12
Element_17,55,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Thermal break,Thermal Break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1.1520000000000001,-0.01920000000000005,,0.017856,0.006825599999999999,0.14976,2.0832000000000002e-13
Element_18,56,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Insulation,"3.5"" Mineral Wool insulation","Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,374.7968,-6.692800000000018,,1.698298,0.08616979999999999,33.71498,6.768094e-11
Element_19,57,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,301.0112,-5.375200000000014,,1.363957,0.0692057,27.077569999999998,5.435671e-11
Element_20,58,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1355.6928,-24.208800000000064,,6.142983,0.3116883,121.95182999999999,2.4481149e-10
Element_21,59,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,"6"" Galvanized Steel Stud Framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,13.4176,-0.2545749999999997,,0.06094825,0.00308485,1.2084825,2.4259499999999998e-12
Element_22,60,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,Gypsum Wall Board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1372.8512,-24.515200000000064,,6.220732,0.3156332,123.49531999999999,2.4790996e-10
Element_23,61,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,22.8032,,,0.103327,0.0052426999999999994,2.0512699999999997,4.11781e-12
Element_24,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",End-of-life: C2-C4,2431.52,-43.420000000000115,,11.017825,0.5590324999999999,218.72824999999997,4.3908475e-10
Element_25,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,End-of-life: C2-C4,485.1392,-8.663200000000023,,7.526155,2.869685,63.133070000000004,8.760661e-11
Element_26,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,End-of-life: C2-C4,437.024,-7.804000000000021,,6.779725,2.585075,56.87165,7.891795e-11
