element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_16,33,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,Type S mortar,Mortar type S,22658,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,455.4258,-6.797399999999959,0,0,2.073207,0.10513312,41.23756,8.247512e-11
Element_17,34,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Support,Galvanized steel shelf angle with knife plate,Galvanized steel,12117,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,162.36780000000002,-2.423400000000006,0,0,0.7391369999999999,0.03744153,14.66157,2.944431e-11
Element_18,35,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Insulation,"4"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",9412,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,421.6576,-7.52960000000002,0,0,1.910636,0.09694359999999999,37.93036,7.614308e-11
Element_19,36,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,301.0112,-5.375200000000014,0,0,1.363957,0.0692057,27.077569999999998,5.435671e-11
Element_20,37,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,1355.6928,-24.208800000000064,0,0,6.142983,0.3116883,121.95182999999999,2.4481149e-10
Element_21,38,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,22.8032,0.0,0,0,0.103327,0.0052426999999999994,2.0512699999999997,4.11781e-12
Element_22,39,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",C2-C4: End-of-life,1372.8512,-24.515200000000064,0,0,6.220732,0.3156332,123.49531999999999,2.4790996e-10
Element_23,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",C2-C4: End-of-life,2431.52,-43.420000000000115,0,0,11.017825,0.5590324999999999,218.72824999999997,4.3908475e-10
Element_24,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,C2-C4: End-of-life,485.1392,-8.663200000000023,0,0,7.526155,2.869685,63.133070000000004,8.760661e-11
Element_25,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,C2-C4: End-of-life,437.024,-7.804000000000021,0,0,6.779725,2.585075,56.87165,7.891795e-11
