element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),Assembly,life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_11,11,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",44674,Calculated from takeoff from Revit,Structural columns,Replacement: B2-B5,0.0,,,0.0,0.0,0.0,0.0
Element_12,12,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Concrete shear wall,"Normalweight Concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,Structural walls,Replacement: B2-B5,0.0,,,0.0,0.0,0.0,0.0
Element_13,13,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",65267,Calculated from takeoff from Revit,Structural walls,Replacement: B2-B5,0.0,,,0.0,0.0,0.0,-0.0
Element_14,35,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,Exterior finish,"3/8"" Synthetic Stucco","Stucco, synthetic",1564,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,4855.285942918328,,,12.07562291702976,1.2129654868267359,299.58710775470485,1.6782577433972161e-06
Element_15,36,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,Insultion,"2.5"" XPS insulation","XPS insulation, Foamular average, Owens Corning - EPD",3969,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,341418.75035304774,,,87.7318118645472,38.44776942192942,1280.736742571181,0.19677132704533237
Element_16,37,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,AVB,AVB Membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,,,,,,,
Element_17,38,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,18925.01093034737,,,79.20051682198655,7.170591141699216,1099.4348676845689,0.0006805946827233975
Element_18,39,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,Wall structure,"6"" Galvanized Steel Stud Framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,,,,,,,
Element_19,40,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,Interior finish,Gypsum Wall Board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,,,,,,,
Element_20,41,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",EIFS (XPS),Replacement: B2-B5,1450.410130201252,,,5.62526004996384,0.2960159070812238,112.48213739467319,4.93625376381544e-07
Element_21,0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing,Double pane IGU,"Glazing, double, insulated (air)",35343,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",Glazing: double pane IGU,Replacement: B2-B5,114093.06689730551,,,856.1575493594323,37.540988990133556,12063.623422473454,9.205825933027232e-05
Element_22,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM roofing,Replacement: B2-B5,122945.19260971366,,,341.7647726378995,34.660808110127476,4785.55415207011,5.903678836168934e-06
Element_23,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,EPDM roofing,Replacement: B2-B5,103071.69328107749,,,396.72625849380006,35.716621047554995,4712.538643655251,0.0047193562670887505
