element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_10,24,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural framing: girders,Steel W Shape,"Hot rolled structural steel, AISC - EPD",152764,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,Enhanced Waste Management,4073.823280873774,-3.8840247000000008,0.0,0.0,21.82035295286608,0.535965897192188,156.9781857957034,2.9329508741357286e-06
Element_11,25,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel W Shape,"Hot rolled structural steel, AISC - EPD",97990,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,Enhanced Waste Management,2613.1414684927154,-2.49139575,0.0,0.0,13.996598582462804,0.34379368349783,100.6931765738065,1.8813323568154803e-06
Element_12,26,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,Enhanced Waste Management,14163.145048246655,-190.1583796376,0.0,0.0,35.898611357403524,2.494645511911872,793.6505717073296,1.800107255844832e-06
Element_13,27,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",142771,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,4328.533750319384,-21.843963,0.0,0.0,18.418337874290472,0.5872648213919442,240.9961986980693,-1.7173271005003323e-05
Element_14,31,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,Enhanced Waste Management,572.5011088060725,-4.496318625,0.0,0.0,2.2492780323342,0.10340348450074499,33.49236245040976,7.118583939047221e-06
Element_15,32,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,"Stone slab, granite",624440,"Kaleidoscope Calculator, Payette","4"" granite veneer",A5: Construction,Enhanced Waste Management,19586.83995204756,-9.366599999999945,0.0,0.0,190.85831513811522,7.44043753805672,3412.163041931197,9.307929383515001e-06
Element_16,33,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,Mortar type S,22658,"Kaleidoscope Calculator, Payette",Type S mortar,A5: Construction,Enhanced Waste Management,518.522178942108,-7.307204999999996,0.0,0.0,1.26567701108736,0.08694872485509601,31.122286220302797,4.0084991886237606e-07
Element_17,34,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Support,Galvanized steel,12117,"Kaleidoscope Calculator, Payette",Galvanized steel shelf angle with knife plate,A5: Construction,Enhanced Waste Management,1630.464247710669,-30.413670000000003,0.0,0.0,8.639669634054481,0.376367513903178,131.61046157174792,3.561851001667996e-05
Element_18,35,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Insulation,"Mineral wool, low density, NAIMA - EPD",9412,"Kaleidoscope Calculator, Payette","4"" Mineral wool insulation",A5: Construction,Enhanced Waste Management,750.056263257808,-38.024480000000004,0.0,0.0,5.41298269323136,0.13738031543849602,31.776902491172798,1.8370269697472778e-05
Element_19,36,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,Enhanced Waste Management,288.523842310796,1.0750399999999993,0.0,0.0,1.3445729086083202,0.07388409675215199,20.097949963683604,8.400336052201202e-08
Element_20,37,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,Enhanced Waste Management,1263.766797425286,-47.20716000000001,0.0,0.0,5.31602703312912,0.476442511307532,76.53966859414261,4.456502793381454e-05
Element_21,38,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,Enhanced Waste Management,64.691875460644,1.2725000000000002,0.0,0.0,0.24938287575648,0.01308714066912799,4.9103541180204004,1.4969781035668e-08
Element_22,39,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,Enhanced Waste Management,753.4510309507438,-1.8386400000000047,0.0,0.0,1.43023361974848,0.08624571198532799,36.4147930919304,5.421083200693678e-07
Element_23,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,Enhanced Waste Management,395.39372301130004,2.4966499999999994,0.0,0.0,2.946897545696,0.1290816432906,40.523561934830006,2.3333009824735003e-07
Element_24,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A5: Construction,Enhanced Waste Management,2683.287897708054,-33.13674,0.0,0.0,7.48362464308368,0.756643242721548,105.7648637468514,1.92188390286438e-07
Element_25,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A5: Construction,Enhanced Waste Management,2254.523826556875,-81.06405,0.0,0.0,8.695129882949999,0.7805693004637498,104.71305150506251,0.00010267829922825376
