element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_10,10,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural framing: girders,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",89824,Calculated from takeoff from Revit,End-of-life: C2-C4,80.482304,-1.5270079999999981,,0.36558368,0.018503744,7.2487968,1.4551488e-11
Element_11,11,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural columns,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",44674,Calculated from takeoff from Revit,End-of-life: C2-C4,40.027904,-0.7594579999999991,,0.18182318,0.009202844,3.6051918,7.2371879999999994e-12
Element_12,12,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,End-of-life: C2-C4,35227.1569,0.0,,79.9822545,4.05593072,1590.90386,3.18180772e-09
Element_13,13,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",65267,Calculated from takeoff from Revit,End-of-life: C2-C4,874.5778,-13.053400000000034,,3.981287,0.20167503,78.97306999999999,1.5859881e-10
Element_14,46,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),Exterior finish,"3/8"" Synthetic stucco","Stucco, synthetic",1564,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,68.50319999999999,,,1.06352,0.40663999999999995,8.9148,1.2386879999999999e-11
Element_15,47,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,13.4176,-0.2545749999999997,,0.06094825,0.00308485,1.2084825,2.4259499999999998e-12
Element_16,48,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),Insultion,"2.5"" XPS insulation","XPS insulation, Foamular average, Owens Corning - EPD",3969,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,37854.656758422,0.0,,0.8346648240000001,0.1663011,22.015947744,3.512565e-05
Element_17,49,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,301.0112,-5.375200000000014,,1.363957,0.0692057,27.077569999999998,5.435671e-11
Element_18,50,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1355.6928,-24.208800000000064,,6.142983,0.3116883,121.95182999999999,2.4481149e-10
Element_19,51,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,22.8032,,,0.103327,0.0052426999999999994,2.0512699999999997,4.11781e-12
Element_20,52,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO6,EIFS (XPS),Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1372.8512,-24.515200000000064,,6.220732,0.3156332,123.49531999999999,2.4790996e-10
Element_21,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",End-of-life: C2-C4,2431.52,-43.420000000000115,,11.017825,0.5590324999999999,218.72824999999997,4.3908475e-10
Element_22,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,End-of-life: C2-C4,485.1392,-8.663200000000023,,7.526155,2.869685,63.133070000000004,8.760661e-11
Element_23,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,End-of-life: C2-C4,437.024,-7.804000000000021,,6.779725,2.585075,56.87165,7.891795e-11
