element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_15,62,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,Enhanced Waste Management,572.5011088060725,-4.496318625,0.0,0.0,2.2492780323342,0.10340348450074499,33.49236245040976,7.118583939047221e-06
Element_16,63,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Zinc coating (galvanized) for steel G60,425,"Kaleidoscope Calculator, Payette",Galvanized steel backer tray,A5: Construction,Enhanced Waste Management,272.90527552422503,4.233,0.0,0.0,1.022176220762,0.052262935794449995,15.301120936947502,1.1147262314200001e-08
Element_17,64,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,"Brick, generic",74168,"Kaleidoscope Calculator, Payette","3/4"" Brick",A5: Construction,Enhanced Waste Management,645.502115105456,-0.5562599999999966,0.0,0.0,1.4718651941555203,0.07911106015907202,30.713394687489604,4.374257329720321e-07
Element_18,65,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,Mortar type S,11329,"Kaleidoscope Calculator, Payette",Type S mortar,A5: Construction,Enhanced Waste Management,259.261089471054,-3.653602499999998,0.0,0.0,0.6328385055436799,0.043474362427548006,15.561143110151399,2.00424959431188e-07
Element_19,66,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,"Steel, sheet",16759,"Kaleidoscope Calculator, Payette","Steel, sheet",A5: Construction,Enhanced Waste Management,2032.6197401469142,-8.392907200000002,0.0,0.0,8.000936786494881,0.36823760767886804,119.50538319587741,2.5367381068629915e-05
Element_20,67,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A5: Construction,Enhanced Waste Management,543.4880825702231,-10.13789,0.0,0.0,2.87988987801816,0.125455837967726,43.870153857249306,1.1872836672226656e-05
Element_21,68,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,Enhanced Waste Management,288.523842310796,1.0750399999999993,0.0,0.0,1.3445729086083202,0.07388409675215199,20.097949963683604,8.400336052201202e-08
Element_22,69,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,Enhanced Waste Management,1263.766797425286,-47.20716000000001,0.0,0.0,5.31602703312912,0.476442511307532,76.53966859414261,4.456502793381454e-05
Element_23,70,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,Enhanced Waste Management,64.691875460644,1.2725000000000002,0.0,0.0,0.24938287575648,0.01308714066912799,4.9103541180204004,1.4969781035668e-08
Element_24,71,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,Enhanced Waste Management,753.4510309507438,-1.8386400000000047,0.0,0.0,1.43023361974848,0.08624571198532799,36.4147930919304,5.421083200693678e-07
Element_25,72,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,A5: Construction,Enhanced Waste Management,6.54977636736,0.02352,0.0,0.0,0.012707726131200001,0.0010366840243199976,5.117708213376,1.84634512992e-09
Element_26,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,Enhanced Waste Management,395.39372301130004,2.4966499999999994,0.0,0.0,2.946897545696,0.1290816432906,40.523561934830006,2.3333009824735003e-07
Element_27,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A5: Construction,Enhanced Waste Management,2683.287897708054,-33.13674,0.0,0.0,7.48362464308368,0.756643242721548,105.7648637468514,1.92188390286438e-07
Element_28,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A5: Construction,Enhanced Waste Management,2254.523826556875,-81.06405,0.0,0.0,8.695129882949999,0.7805693004637498,104.71305150506251,0.00010267829922825376
