element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_11,25,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",65267,Calculated from takeoff from Revit,End-of-life: C2-C4,874.5778,-13.053400000000034,0,3.981287,0.20167503,78.97306999999999,1.5859881e-10
Element_12,31,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,13.4176,-0.2545749999999997,0,0.06094825,0.00308485,1.2084825,2.4259499999999998e-12
Element_13,32,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,"4"" granite veneer","Stone slab, granite",624440,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,12551.244,-187.33199999999886,0,57.13626,2.8974016,1136.4808,2.2729616e-09
Element_14,33,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Exterior finish,Type S mortar,Mortar type S,22658,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,455.4258,-6.797399999999959,0,2.073207,0.10513312,41.23756,8.247512e-11
Element_15,34,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Support,Galvanized steel shelf angle with knife plate,Galvanized steel,12117,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,162.36780000000002,-2.423400000000006,0,0.7391369999999999,0.03744153,14.66157,2.944431e-11
Element_16,35,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Insulation,"4"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",9412,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,421.6576,-7.52960000000002,0,1.910636,0.09694359999999999,37.93036,7.614308e-11
Element_17,36,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,301.0112,-5.375200000000014,0,1.363957,0.0692057,27.077569999999998,5.435671e-11
Element_18,37,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1355.6928,-24.208800000000064,0,6.142983,0.3116883,121.95182999999999,2.4481149e-10
Element_19,38,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,Acrylic latex paint,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,22.8032,0.0,0,0.103327,0.0052426999999999994,2.0512699999999997,4.11781e-12
Element_20,39,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO4,MV: granite,Interior finish,Gypsum wall board,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",End-of-life: C2-C4,1372.8512,-24.515200000000064,0,6.220732,0.3156332,123.49531999999999,2.4790996e-10
Element_21,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,Triple pane IGU,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",End-of-life: C2-C4,2431.52,-43.420000000000115,0,11.017825,0.5590324999999999,218.72824999999997,4.3908475e-10
Element_22,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,EPDM membrane,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,End-of-life: C2-C4,485.1392,-8.663200000000023,0,7.526155,2.869685,63.133070000000004,8.760661e-11
Element_23,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,Polyisocyanurate board,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,End-of-life: C2-C4,437.024,-7.804000000000021,0,6.779725,2.585075,56.87165,7.891795e-11
